filepath,label,mic_type
D:/dataset/augmented_wavs\sin_desgaste\B01010.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B01010_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B01010_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B01010_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B01010_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B01010_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02001.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02001_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02001_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02001_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02001_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02001_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02002.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02002_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02002_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02002_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02002_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02002_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02003.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02003_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02003_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02003_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02003_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02003_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02004.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02004_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02004_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02004_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02004_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02004_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02005.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02005_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02005_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02005_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02005_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02005_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02006.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02006_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02006_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02006_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02006_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02006_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02007.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02007_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02007_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02007_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02007_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02007_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02008.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02008_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02008_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02008_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02008_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02008_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02009.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02009_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02009_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02009_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02009_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02009_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02010.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02010_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02010_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02010_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02010_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\B02010_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_001.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_001_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_001_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_001_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_001_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_001_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_002.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_002_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_002_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_002_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_002_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_002_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_003.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_003_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_003_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_003_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_003_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_003_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_004.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_004_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_004_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_004_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_004_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_004_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_005.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_005_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_005_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_005_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_005_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_005_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_006.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_006_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_006_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_006_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_006_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_006_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_007.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_007_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_007_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_007_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_007_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_007_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_008.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_008_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_008_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_008_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_008_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_008_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_009.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_009_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_009_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_009_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_009_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_009_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_010.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_010_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_010_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_010_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_010_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\brocz_6_3_010_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_001.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_001_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_001_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_001_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_001_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_001_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_002.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_002_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_002_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_002_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_002_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_002_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_003.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_003_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_003_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_003_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_003_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_003_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_004.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_004_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_004_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_004_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_004_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_004_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_005.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_005_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_005_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_005_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_005_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_005_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_006.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_006_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_006_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_006_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_006_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_006_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_007.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_007_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_007_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_007_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_007_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_007_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_008.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_008_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_008_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_008_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_008_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_008_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_009.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_009_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_009_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_009_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_009_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_009_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_010.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_010_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_010_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_010_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_010_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_1_010_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_001.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_001_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_001_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_001_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_001_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_001_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_002.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_002_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_002_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_002_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_002_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_002_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_003.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_003_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_003_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_003_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_003_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_003_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_004.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_004_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_004_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_004_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_004_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_004_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_005.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_005_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_005_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_005_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_005_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_005_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_006.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_006_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_006_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_006_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_006_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_006_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_007.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_007_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_007_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_007_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_007_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_007_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_008.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_008_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_008_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_008_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_008_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_008_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_009.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_009_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_009_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_009_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_009_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_009_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_010.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_010_aug1.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_010_aug2.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_010_aug3.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_010_aug4.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs\sin_desgaste\broca8_2_010_aug5.wav,sin_desgaste,augmented_wavs
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_001_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_001_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_001_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_001_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_002_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_002_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_002_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_002_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_003_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_003_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_003_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_003_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_004_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_004_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_004_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_004_aug4.wav,sin_desgaste,condensador
